var13,offset_rank,flights_rank,solar_rank,ev_rank,pbd_rank,recs_rank,local_rank,bulbs_rank,fridge_rank,trees_rank,recycling_rank,pack_rank,ev_ee,ev_pnb,ev_ne,ev_intent,ev_program_interest,fly_ee,fly_pnb,fly_ne,fly_intent,fly_program_interest,offset_ee,offset_pnb,offset_ne,offset_intent,offset_program_interest,pbd_ee,pbd_pnb,pbd_ne,pbd_intent,pbd_program_interest,recs_ee,recs_pnb,recs_ne,recs_intent,recs_program_interest,solar_ee,solar_pnb,solar_ne,solar_intent,solar_program_interest,foodwaste_ee,foodwaste_pnb,foodwaste_ne,foodwaste_intent,foodwaste_program_interest
60666169-f4e6-a4cb-8806-f306a66b27f3,11,3,2,12,9,10,8,6,5,1,4,7,0.2,0,0.2,0.4,0.8,0.5,0,0.5,0.7,0.7,0.2,1,0.3,0.5,0.5,0.5,0,0.5,0.4,0.4,0.5,1,0.4,1,0.5,0.4,1,0.5,1,1,0.3,1,0.3,0.6,0.4
6066628a-8e59-8019-aa7e-4613f620f7d2,10,11,5,1,6,3,4,8,9,12,7,2,0.1,1,0,0.8,0.8,0.8,0,0,0.6,0.1,0,1,0,0.2,0.2,0.4,1,0.2,1,1,0.3,1,0.1,0.4,0.8,0.1,1,0,0,0.5,0.3,1,0.1,1,0.9
6066627b-e785-44f7-8795-8440a553f135,10,2,5,3,1,4,7,11,8,9,12,6,0.1,0,0.3,0.6,0.9,0.2,0,0.5,1,1,0,0,0.1,0,0.5,0.5,0,0.5,0.7,0.3,0.2,0,0.6,0.2,0.8,0,0,0.3,0,0.9,0.3,0,0.7,1,0.8
606662a8-d21a-e710-c2fe-0846fac8d249,10,7,4,3,12,5,11,8,2,6,1,9,0.1,0,0.4,0.5,0.3,0.3,1,0.3,0,0,0.1,0,0.2,0.1,0.2,0.2,1,0.3,0.1,0.2,0.3,1,0.4,0,0.2,0.2,1,0.3,0,0.2,0.5,1,0.7,0.2,0.3
6066646c-d365-cb9a-d947-4d2117d34273,10,12,3,1,2,5,7,11,8,9,4,6,0.1,1,0.4,1,1,0.5,1,0.4,0.5,0.4,0.1,1,0.3,0.1,0.2,0.3,1,0.4,0.5,1,0.2,1,0.4,0.5,1,0.2,1,0.3,0,1,0.2,1,1,1,1
60666995-285d-262d-20ff-b3d4d2a397f2,5,1,3,2,10,4,6,9,8,7,12,11,0.1,1,0.3,0.5,0.5,0.5,1,0.3,0.6,0.5,0.2,1,0.2,0.5,0.5,0.3,1,0.3,0.5,0.5,0.2,1,0.2,0.5,0.5,0.1,1,0.1,0.6,0.7,0.3,1,0.4,0.6,0.6
60666a7b-c494-c4dc-c093-b475e5802caa,3,1,5,2,10,6,11,8,4,12,7,9,0.1,0,0.2,0,0.2,0.6,0,0.6,0,0,0.2,0,0.2,0,0,0.6,0,0.3,0.2,0.1,0.3,1,0.3,0.3,0.2,0.5,1,0.5,0,0,0.4,1,0.4,0.4,0.4
60666c21-c463-fa4b-c56c-827c4ff01e9c,10,12,7,4,9,6,1,5,11,8,2,3,0.1,1,0.4,1,1,0.2,1,0.5,0.7,0.7,0,1,0.6,0.7,0.9,0.6,1,0.6,0.7,0.6,0.4,1,0.5,0.7,0.9,0.3,1,0.8,0.8,1,0.8,1,1,0.6,1
60666c8c-098c-1e52-d2a2-7b1a75dc1df2,9,11,1,6,12,4,8,5,7,3,2,10,0.2,0,0.6,0.5,1,0.5,0,0.5,1,1,0.3,0,0.3,0,0,0.8,0,0.7,0.1,0,0.8,0,0.8,0.5,0.7,0.4,0,0.4,0,0.5,0.4,1,0.3,0.6,1
60666ec3-2ee6-901f-9d49-4bcc5ab967a6,12,4,2,6,11,3,9,5,7,1,8,10,0.2,1,0.2,0.5,0.5,0.2,1,0.2,0.7,0.5,0,1,0.1,0.3,0.5,0.2,1,0.2,0.6,0.6,0.2,1,0.4,0.1,0.5,0.2,1,0.2,0.1,0.5,0.2,1,0.2,0.6,0.5
606670e0-9457-d928-a4a0-fa5d86984db4,4,10,2,3,12,7,9,11,8,1,6,5,0.1,1,0.2,0.6,1,0.1,0,0.1,0.1,0,0.1,1,0.1,0.1,0.2,0.2,0,0.2,0,0,0.3,1,0.5,0.5,1,0.2,1,0.2,0.3,1,0.4,1,0.5,1,0.7
6066712e-794f-4167-d268-3f979560b275,1,10,3,5,12,6,7,4,9,8,2,11,0.3,1,0.7,0.5,0.8,0.1,0,0.1,0,0,0,0,0,0,0,0.4,1,0.1,0,0,0.1,1,0.1,0.3,0.9,0.3,1,0.4,0.3,1,0.1,0,0.2,0.1,0.5
606671f5-64d6-6f7b-fdb2-e92954e38d67,10,8,6,4,11,9,1,5,3,12,7,2,0.1,0,0.8,0.3,0.4,0.2,0,0.4,0,0,0.4,0,0.5,0,0,0.6,0,0.3,0,0,0.5,0,0.5,0,0,0.3,0,0.5,0,0,0.6,1,0.6,0.6,0.9
6066725a-413f-190e-8a2d-bfd152606441,1,11,9,2,12,5,10,7,8,3,6,4,0.1,1,0.3,0.5,0.5,0.8,0,0.4,0.4,0.1,0.1,1,0.3,0.3,0.7,0.5,0,0.3,0.4,0.4,0.4,1,0.7,0.2,0.8,0.4,1,0.5,0.5,0.8,0.7,1,0.7,0.6,0.8
60667429-38d7-c807-d1ca-d18398da3b9a,4,6,2,7,9,1,10,11,12,5,3,8,0.3,1,0.3,0.9,0.8,0.6,0,0.3,0.5,0.4,0.1,0,0.1,0,0,0.6,1,0.5,0.7,0.9,0.5,1,0.5,0.8,0.9,0.7,0,0.5,0.3,0.9,0.4,1,0.3,0.8,0.9
606676f8-6f9f-2a3c-50a7-394d41afbbef,4,5,12,2,7,8,1,11,9,3,10,6,0.2,0,0.3,0.1,0.3,0.2,0,0.2,0.3,0.2,0.2,0,0.2,0.3,0.3,0.3,0,0.2,0.3,0.3,0.2,0,0.2,0.2,0.5,0.2,0,0.2,0.3,0.4,0.2,0,0.2,0.2,0.5
606677f5-dd4b-4a36-b91f-6c3da1327b41,9,12,2,6,11,1,10,3,4,5,8,7,0,1,0.1,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0.2,1,0.4,0,0.9,0.1,1,0.2,0,0,0,0,0.1,0,0
60667b9c-24a3-a109-1e65-963ea1fa5f7d,2,11,5,6,12,1,7,10,8,3,4,9,0.3,0,0.1,0.1,0.4,0.1,0,0,0,0,0.2,1,0.2,0,0.3,0.2,0,0.1,0.1,0.1,0.3,1,0.2,0.3,0.4,0.3,0,0.2,0.1,0.4,0.4,1,0.2,0.3,0.5
60667d11-ff9e-21fa-787d-d064ad7ba8c0,6,8,3,5,1,2,4,11,10,9,12,7,0.2,1,0.4,0.5,0.7,0.3,1,0.4,0.8,0.8,0,1,0.2,0.1,0.5,0.2,1,0.4,0.5,0.6,0.2,1,0.6,0.3,0.8,0.2,1,0.4,0.2,0.8,0.3,1,0.4,1,0.8
606682be-5b41-b111-dd09-7495d18b15e3,9,11,4,2,12,3,8,6,5,10,1,7,0.1,1,0.3,0,0.8,0.1,0,0.2,0,0,0.1,0,0.1,0,0.1,0.4,0,0.6,0.3,0.4,0.3,1,0.7,0,0.3,0.1,1,0.5,0,0,0.3,1,0.5,0.1,0.5
606684e5-96ad-1363-efb5-c0c3681b57ad,7,12,4,2,5,1,11,9,10,8,3,6,0.4,1,0.6,0.5,0.6,0.5,1,0.5,1,0.7,0.3,1,0.2,0.5,0.6,0.6,1,1,0.7,0.7,0.5,1,0.5,0.5,0.8,0.4,1,0.7,0.5,0.6,0.7,1,0.8,1,1
60668abb-2a94-69b0-9d97-d0bf70966769,1,12,4,3,7,2,8,11,10,9,5,6,0.1,0,0.3,0.1,0.3,0.7,1,0.5,0.5,0.5,0,1,0.2,0.1,0.2,0.5,1,0.5,0.1,0.2,0.3,1,0.3,0,1,0.7,1,0.7,0,1,0.7,1,0.5,0.5,0.5
60668a93-6e56-7323-3136-449f32aec130,10,12,11,8,5,7,4,1,6,9,2,3,0.1,1,0.5,0,0.5,0.5,1,0.4,1,0.5,0.3,1,0.6,0.4,0.2,0.4,1,0.4,0.7,0.7,0.5,1,0.5,0.6,0.1,0.2,1,0.1,0.1,0.1,0.5,1,0.5,0.5,0.5
60668cf2-ab17-b435-7def-601a74feaa53,6,10,1,8,12,2,7,5,4,9,3,11,0.1,1,0.6,0.2,0.3,0.4,1,0.6,0.6,0.6,0.1,1,0.4,0.1,0.2,0.4,0,0.4,0,0.1,0.4,1,0.5,0.2,0.3,0.2,1,0.4,0.2,0.3,0.5,1,0.7,1,0.7
60668de9-df31-2062-0b88-512a241e2da9,5,12,9,4,3,8,6,7,2,11,10,1,0.2,0,0.2,0.1,0.3,0.2,1,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0.2,0,0.1,0.1,0.1,0.1,0,0.1,0.2,0.1,0,0,0.1,0.2,0.1,0.2,1,0,0.1,0.1
60668e31-e410-62dd-ccc0-066cbc8e6106,9,10,6,7,12,8,11,2,5,3,1,4,0.1,1,0.3,0.2,0.5,0.2,1,0.2,0.4,0.5,0.2,1,0.8,0.5,0.7,0.2,1,0.3,0.7,0.8,0.5,1,0.9,0.9,0.9,0.3,1,0.6,0.5,0.9,0.7,1,0.8,0.9,0.9
6066912c-2d85-7b3f-7105-90601a7770e2,12,5,9,1,6,2,10,3,4,7,8,11,0.2,0,0.5,0,0,0.5,0,0.7,0,0.1,0.1,0,0.4,0,0,0.5,0,0.4,0,0,0.3,0,0.3,0.3,0.5,0.3,1,0.1,0,0.2,0.4,1,0.6,0.5,0.5
606691e9-5e41-b531-6fda-de439fee4885,11,4,1,12,8,2,7,5,6,3,9,10,0.1,0,0.3,0.1,0.7,0.2,0,0.2,0,0,0,0,0.7,0,0,0,0,0.7,0,0,0.1,0,0.7,0.1,0,0.1,0,0.7,0,0.5,0.3,1,0.7,0.8,0.8
60669265-5df1-6ce0-0f44-1249c4103de6,2,12,3,10,6,9,7,8,11,4,1,5,0.3,0,0.4,0.4,0.5,0.7,1,0.7,0.2,0.5,0.5,1,0.5,0.2,0.8,0.4,1,0.7,0.1,0.7,0.6,1,0.8,0.5,0,0.8,1,0.3,0.6,0.7,0.5,0,1,0,0.3
60668caf-104e-2333-3849-0317f4641c12,3,12,5,11,8,6,9,4,7,1,2,10,0.1,0,0.1,0,0.4,1,0,0.2,1,0.8,0,0,0,0,0,0.3,0,0.1,0.4,0.4,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0.5,1,0.4,1,0.7
60669cda-0fe7-031d-fe8d-3de33dd01e45,7,12,2,10,11,4,9,5,8,6,1,3,0.3,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0,0,0
6066a104-dd8d-1c21-4d30-b5587a88968e,4,10,3,9,12,2,11,8,6,5,1,7,0,1,0.3,0.2,0.7,0.3,1,0.2,0.7,0.3,0.1,1,0.2,0,0.2,0.5,1,0.6,0.8,0.4,0.4,1,0.4,0.1,0.3,0.6,1,0.4,1,0.3,0.5,1,0.5,0.5,0.2
6066a139-c0ba-5223-8ff2-98e39da76cd1,12,2,6,11,1,5,4,7,8,9,10,3,0.1,1,0.3,0.3,1,0.1,1,0.4,1,1,0.1,0,0.1,0,0.3,0.3,1,0.6,1,1,0.3,1,0.7,0.5,1,0.1,1,0.3,0,1,0.4,1,0.4,1,1
6066a25c-511b-50cd-c4f4-b2e2a68bcfea,12,10,1,11,9,2,7,5,3,4,8,6,0.2,0,0.2,0,0,0.6,0,0.3,0.1,0.1,0.1,0,0.2,0,0,0.4,0,0.3,0.2,0,0.3,0,0.3,0.5,0.2,0.3,0,0.2,0,0,0.7,1,0.6,1,0.2
6066a4a8-d03f-1634-3aff-099dc89b44ff,2,12,1,5,11,7,4,9,8,6,3,10,0.2,0,0.1,0,0.6,0.4,0,0.1,0,0,0,1,0,0,0.4,0.5,1,0.4,0.1,0,0.5,1,0.5,0,0.2,0.7,1,0.6,0,0,0.7,1,0.7,0,0
6066b131-e96b-c7c9-c0bd-623e541b8652,2,5,7,11,10,8,12,6,9,3,1,4,0.3,0,0.5,0.7,0.7,0.7,0,0.4,0.1,0.6,0.2,1,0.3,0.6,1,0.6,1,0.6,0.6,1,0.3,1,0.4,0.4,0.8,0.2,1,0.5,0.3,0.9,0.4,1,0.5,0.8,1
6066bdfe-9608-ee36-e494-d09158de55c0,7,2,4,9,12,6,3,5,11,10,1,8,0.1,1,0.5,0.7,0.8,0.3,1,0.4,0.8,0.8,0.2,0,0.3,0.1,0.1,0.4,1,0.5,0.5,0.8,0.2,1,0.4,0.3,0.5,0.3,1,0.6,0.1,0.3,0.4,1,0.6,0.5,0.7
6066cca5-ca59-9973-d101-0239bb893842,12,4,2,3,7,1,6,9,5,10,11,8,0.1,1,0.3,0.6,1,0.7,1,0.8,1,0,0.2,0,0.3,0.3,0.8,0.5,0,0.5,0,0,0.4,1,0.9,0.5,1,0.2,1,0.3,0,1,0.8,1,1,1,1
6066d406-beed-af29-e4a9-6c0546bd933f,5,1,8,2,9,10,7,12,11,4,3,6,0.1,0,0.1,0,0,0.3,0,0.3,0.5,0.6,0.3,1,0.3,0.5,0.7,0.4,1,0.5,0.6,0.7,0.3,0,0.3,0.4,0.6,0.3,0,0.3,0.5,0.7,0.3,1,0.5,0.8,0.7
6066dbf2-84c5-fd74-17d9-81978530671e,1,2,7,3,11,8,5,10,9,12,4,6,0,1,0.2,1,1,0,1,0.2,1,1,0.2,1,0.2,1,1,0.8,1,0.8,0.8,1,0.2,1,0.4,1,1,0.4,1,0.4,1,1,0.2,1,0.2,1,1
6066e034-bef3-a248-c918-b1445086a3a5,6,12,3,2,10,1,8,4,5,7,9,11,0,1,0.3,0.5,1,0.5,1,0.5,1,0,0.1,0,0.1,0,0,0.3,1,0.3,0.5,1,0.2,1,0.3,0.5,1,0.1,0,0.1,0,0,0.3,1,0.3,0,0.5
6066e6b5-5121-15c6-c2f6-18fc4525bd0e,3,6,10,11,8,2,5,4,9,7,1,12,0,1,0.3,0,0,0.1,1,0.3,0.9,0,0,1,0.1,0.5,0.5,0,1,0,1,1,0,1,0.1,0,0,0,0,0,0,0,0.1,1,0.2,1,1
6066e96b-5778-59cc-5df3-34a71db52ad4,3,8,2,4,12,9,11,5,10,6,1,7,0.7,0,0.3,0.3,0.3,0.5,0,0.4,0,0,0.3,0,0.3,0.2,0,0.2,0,0.2,0.1,0,0.5,0,0.3,0.1,0,0.2,0,0.1,0,0,0.2,0,0.2,0.1,0.1
6066f7c0-ff53-aa56-5df2-7bf8968b5953,12,6,2,5,1,9,3,7,8,10,4,11,0.1,0,0.3,0.2,0.6,0.2,0,0.4,0.1,0,0.6,1,0.6,0.5,0.6,0.5,1,0.6,0.6,0.8,0.4,1,0.6,0.3,0.7,0.2,0,0.4,0,0.6,0.7,1,0.7,1,0.7
6066f7d7-a858-2e5a-f535-487ab2b522ee,6,2,4,1,7,5,12,11,9,10,3,8,0.1,1,0.6,0.9,1,1,1,0.2,1,1,0,1,0.2,0.1,1,0.2,1,0.3,0.5,1,0.3,1,0.5,1,1,0.3,1,0.6,0.5,0.9,0.5,1,0.7,1,1
6066fc9d-9e16-cce4-6b4f-306297455edb,10,9,6,5,11,8,7,3,4,1,2,12,0.1,0,0.1,0,0.1,0.3,0,0.2,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.2,0,0.3,0,0.2,0.1,1,0.2,0,0.2,0.1,1,0.2,0.1,0.1
6066ff69-4c23-1d4c-1db9-e4f25f86dd49,8,10,2,7,12,6,1,4,11,5,3,9,0.3,1,0.2,0.2,0,0.3,1,0.4,1,0.5,0.1,1,0.2,0.1,0.5,0.3,1,0.4,0.5,0.5,0.4,1,0.4,0.5,0.5,0.3,1,0.3,0.1,0.7,0.3,1,0.4,0.3,0.7
6066ff8a-bf9e-f94b-e41e-519d70aab18f,7,4,9,11,8,3,5,2,6,10,1,12,0.1,0,0,0,0.1,0.7,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.4,0,0.2,1,0.4,0.2,0.5,0.1,0,0.1,0.1,0.2,0,0,0,0,0
60670226-71c4-681b-8e5e-88659f23e91f,6,9,3,2,10,4,5,8,11,7,1,12,0.1,1,1,1,1,0.4,1,1,1,1,0.1,1,1,0.5,1,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.2,1,0.5,0,1,0.5,1,0.7,1,1
606702ce-182a-78ec-4993-d5898cfb2248,6,10,1,11,8,5,7,3,4,12,2,9,0.2,0,0.2,0,0.3,0.3,0,0.3,0.1,0.5,0.2,1,0.2,0.2,0.4,0.5,1,0.5,0.3,0.9,0.2,1,0.4,0.2,0.4,0.3,1,0.3,0,0,0.5,1,0.5,0.6,0.9
60670514-bfc8-1569-3cd2-e3069d8a58ea,4,11,3,8,9,7,5,2,10,12,1,6,0.2,0,0.2,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.2,0,0.2,0,0,0.3,0,0.3,0,0,0.2,0,0.2,0,0
6067057c-deee-1b97-2da7-188a1ebca516,4,5,1,2,12,9,11,7,3,6,8,10,0.1,0,0.5,0,0,0.6,0,0.3,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0.3,1,0.2,0,0,0.3,0,0.3,0,0,0,0,0,0,0
60670703-1505-968c-d14b-bb94dae36129,10,9,8,12,4,11,7,2,1,6,3,5,0.2,0,0.3,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0,0.2,0,0.1,0.5,0,0.3,1,0.4,0.3,0.1,0,0,0.1,0,0,0.2,1,0.2,1,0
6067073e-dd70-503b-f029-cdda8ead7d86,5,12,4,3,2,1,6,9,11,7,8,10,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0.2,1,0,0,0,0.2,1,0.2,0,0,0.2,1,0.2,0,0
606707a8-7056-9ccd-0e64-64c98cfdc299,7,6,5,1,3,9,2,11,12,10,8,4,0.1,1,0.1,0.7,1,0.9,1,0.5,0.4,0.3,0.1,1,0.7,0.6,0.6,0.4,1,0.4,0.7,1,0.5,1,0.5,0.5,1,0.5,1,0.3,1,1,0.3,1,0.4,1,1
606707e1-5b70-a11a-e8e5-1f101408d9ee,11,12,2,6,10,4,5,3,1,8,7,9,0.2,0,0.2,0.5,0.9,0.5,0,0.3,0.5,0.9,0,1,0.5,0.5,0.9,0.7,0,0.5,0.5,0.8,0.8,1,0.8,1,1,0.7,0,0.5,1,1,0.5,1,0.5,0.6,0.9
60670c22-70a9-6f96-f7fd-4f6c5c1e58eb,5,10,4,6,12,3,8,2,11,9,1,7,0.1,1,0.4,0.4,0.7,0.5,1,0.7,1,0.8,0.1,1,0.5,0.2,0.7,0.5,1,0.6,0.7,1,0.3,1,0.8,0.5,0.6,0.3,1,0.6,0,0,0.7,1,0.4,0.8,0.8
60670d93-0ca3-24bb-6873-a62faf808e15,6,12,10,11,8,5,2,1,3,9,4,7,0.1,1,0.5,0.6,1,0.5,1,0.5,0.6,0.5,0.1,1,0.5,0.5,1,0.6,1,0.6,1,1,0.4,1,0.6,1,1,0.3,1,0.4,0.3,1,0.3,1,0.6,1,1
60670e6c-e4fd-4879-8b6e-06b4837d5092,12,4,11,1,5,10,7,2,3,6,9,8,0.2,1,0.1,0.3,0.3,0.7,1,0.2,0.2,0.4,0,0,0,0.1,0.2,0.2,1,0.2,0.4,0.3,0.2,0,0.2,0.3,0.3,0.1,1,0.1,0,0,0.2,1,0.2,0.1,0.1
6067113d-77c7-2389-d8f4-30afb18c8cb6,4,11,2,6,9,1,7,8,10,12,5,3,0.1,1,0.9,0.9,0.5,0.3,1,0.8,0.5,0.8,0.2,1,0.4,0.2,0.4,0.4,1,0.8,0.2,0.7,0.5,1,0.7,0.7,0.5,0.4,1,0.5,0.8,0.4,0.3,1,0.5,0.9,0.6
606711e9-27c2-6ee6-075d-97f27162216e,9,12,1,11,10,8,7,4,2,3,5,6,0.1,0,0.2,0.2,1,0.1,1,0.1,1,0.3,0.1,1,0,0.6,0.5,0.1,1,0.1,0.6,0.5,0,1,0.1,0,0.3,0,0,0,0,0.2,0,1,0,0.4,0.4
60671269-c60c-e92f-a2d5-200440be755f,3,5,2,1,6,8,12,11,7,9,10,4,0.2,1,0.2,0.7,0.9,0.3,1,0.2,0.6,0.7,0.1,0,0.1,0.5,0.6,0.4,1,0.2,0.7,0.7,0.5,1,0.3,0.6,0.8,0.2,0,0.2,0.4,0.8,0.7,1,0.6,1,0.7
606712d7-38c3-4be8-6c6a-d6d77d6f4b3c,5,12,8,11,9,4,3,2,7,10,1,6,0.1,1,0.7,0.4,0.5,0,0,0.2,0.1,0.1,0.3,1,0.6,0.8,0.6,0.4,0,0.5,0.5,0.2,0.4,1,0.6,0.5,0.5,0.2,1,0.5,0.3,0.2,0.7,1,0.7,0.9,0.6
60671490-11e6-7e44-83dd-3e25017d9291,4,12,1,11,7,2,10,8,5,9,3,6,0.3,1,0.4,0.6,0.5,0.3,1,0.3,0.7,0.3,0.1,1,0.1,0.3,0.3,0.4,1,0.3,0.4,0.3,0.4,1,0.3,0.2,0.3,0.5,1,0.4,0,0.2,0.6,1,0.6,1,0.3
60671687-7154-e8d2-b338-c7c36a3b17b3,11,9,12,8,10,4,2,6,5,1,7,3,0.1,0,0.2,0,0.1,0.5,0,0.3,0.1,0.1,0.2,0,0.2,0,0,0.5,1,0.5,0.6,0.8,0.2,1,0.2,0.5,0.8,0.3,1,0.3,0,0.8,0.2,1,0.2,0.6,0.9
60671805-af62-748c-0631-df2e07df3a43,7,12,8,2,10,5,11,6,9,3,1,4,0.1,1,0.1,0,0,0.2,1,0.2,0.7,0,0,0,0,0,0,0.2,1,0.2,0.2,0.4,0.1,1,0.1,0,0,0,0,0,0,0,0.2,1,0.2,0.2,0.4
606718d7-b0e9-b389-8463-00dff0ed7e29,7,12,2,11,10,3,4,9,8,6,1,5,0.1,0,0.1,0.5,0.5,0.1,0,0.1,1,0,0,1,0,0.1,0.1,0.1,1,0.1,1,0.5,0.1,1,0.1,0.2,0.5,0.1,1,0.1,0.1,0.7,0.1,1,0.1,1,0.8
60671982-3b6a-61bb-2563-a039e9504217,8,11,6,4,1,7,2,12,10,5,9,3,0.1,1,0.2,0.2,0.6,1,0,0.1,0.1,0,0.2,1,0,0.1,0,0.6,1,0.4,0.2,1,0.2,1,0.3,0.1,0.2,0.2,1,0.1,0.1,0.1,0.3,1,0.3,0.2,0.3
606719e8-dc93-1e30-a04b-b4ce72500409,4,10,5,9,1,8,7,12,11,3,6,2,0.1,1,0.3,0.7,0.5,1,1,0.8,1,0,0.1,1,0.5,0.5,0.5,0.6,1,1,1,0.5,0.2,1,1,0.5,0.5,0.3,1,0.8,0.3,1,0.8,1,1,1,0.5
60671b5b-c9aa-387f-1323-0b81b4f5ec5d,7,12,4,11,2,5,6,10,8,9,3,1,0.1,0,0.4,0.6,0.7,0.2,1,0.2,0.4,0.4,0,1,0.1,0.7,0.8,0.4,1,0.5,0.7,0.8,0.3,1,0.4,1,0.5,0.1,1,0.6,0.2,0.7,0.3,1,0.7,0.8,0.8
60671ebc-ff47-76c9-2738-c76d74998dcf,7,9,2,3,4,12,8,1,6,10,11,5,0.1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,1,0.1,0.3,0,0.3,0,0.3,0.8,0,0.3,0,0.3,0.3,0,0.1,1,0.1,0.1,0,0.2,1,0.2,0.5,0.1
60672374-8a2e-c614-d378-3e5727c0522a,3,4,1,2,6,11,5,12,10,7,9,8,0.1,1,0.2,0.3,0.9,0.4,1,0,0.1,0,0,1,0.1,0,0.3,0.3,1,0.4,0.9,1,0.1,1,0.4,0.1,0.8,0,1,0.2,0.1,0.6,0.3,1,0.4,0.5,0.7
60672585-66f2-2874-865b-39fa8ba7046b,6,7,3,2,12,1,11,5,8,10,4,9,0.2,1,0.2,0.5,0.6,0.8,0,0.4,0.5,0.4,0.1,1,0.1,0.3,0.6,0.6,0,0.6,0.7,0.6,0.5,1,0.5,0.5,0.9,0.3,1,0.3,0.1,0.2,0.7,1,0.7,0.6,0.7
606725c9-5cd4-3cbb-4a65-8eb1838b4fd7,3,10,11,1,9,7,8,2,4,5,12,6,0.2,0,0.2,0,0,0.3,0,0.2,0.1,0,0.1,0,0.1,0,0,0.3,0,0.2,0,0,0.2,0,0.2,0,0,0.1,0,0.2,0,0,0.3,0,0.1,0.1,0
60672619-cb49-b8de-da5c-2c56685d7c3b,12,7,3,4,1,2,6,11,10,9,8,5,0.1,1,0.5,0.5,1,0,1,0.5,0,0.5,0.1,0,0.3,0.2,0.5,0.2,1,0.3,0.4,0.6,0.1,1,0.3,0,0.5,0.4,1,0.5,0.1,0.8,0.2,1,0.6,1,0.8
6067282b-4b9b-18e8-aea4-b7c4d9b6ce6f,8,9,3,1,11,2,12,6,7,4,5,10,0.2,1,0.7,0.6,0.3,0.9,0,0.5,0.3,0.3,0.4,1,0.8,0.5,0.5,0.3,0,0.4,0.4,0.5,0.3,1,0.3,0.5,0.5,0.2,0,0.1,0.2,0.5,0.7,1,0.8,0.8,0.5
60672b0b-5ab5-b6f5-8858-aa9caa8a241c,9,5,4,3,12,1,10,7,6,11,2,8,0.1,0,0.1,0.6,1,0.2,0,0.3,0.1,0,0.1,0,0.2,0.2,0.5,0.5,0,0.6,0,0,0.4,1,0.6,1,1,0.4,0,0.5,0,0,0.3,1,0.6,0.2,0.5
60672afb-efc1-6ef7-6eb5-6d08350d2bbe,6,10,4,2,8,11,7,1,3,9,12,5,0.2,1,0.5,0.5,0.6,0.2,1,0.3,0.6,0.5,0,0,0.1,0.1,0.1,0.3,1,0.4,0.3,0.2,0.3,1,0.3,0.3,0.5,0.1,1,0.3,0.2,0.5,0.1,1,0.2,0.2,0.4
60672b2c-846d-0a7d-54ec-d727a8d81793,3,6,4,5,12,10,11,8,9,2,1,7,0.1,0,0.1,0.3,0.6,0.9,0,0.6,0.9,0.1,0.1,1,0.2,0.4,0.8,0.5,0,0.1,0.1,0.1,0.2,1,0.2,0.6,0.6,0.3,1,0.3,0.5,0.7,0.7,1,0.7,1,0.7
6067290e-0fd0-d1fc-1bc1-89cf24248ba1,4,1,11,12,9,8,3,7,5,6,2,10,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0.2,0,0.2,0,0,0.4,1,0.4,0,0,0,0,0,0,0
60672d24-8b7d-4eae-07f6-1b13a61a648f,9,8,2,5,12,10,7,4,3,6,1,11,0.1,0,0.1,0.8,0.4,0.7,1,0.6,1,0.3,0.3,1,0.4,0.6,0.5,0.4,1,0.3,0.1,0.4,0,1,0.3,0.1,0.6,0.1,1,0.4,0.9,0.9,0.4,1,0.2,0,0.3
60672e57-1a91-c91a-1788-86aa76f2cb07,3,9,4,10,12,6,11,7,8,1,2,5,0.1,0,0.6,0.3,0.6,0.7,1,0.2,0.5,0.8,0,1,0.8,0,1,0.1,0,0.2,0.7,0.2,0.4,1,0.8,0.5,1,0.4,1,0.5,0.2,1,0.2,1,0.5,0.4,0.4
60672e66-325d-1b7d-6e96-b1cd43155aac,10,8,5,1,2,6,3,9,12,7,11,4,0.2,0,0.2,0.2,0.5,0.3,1,0.4,0.9,0.1,0.2,0,0.2,0.3,0.7,0.3,1,0.3,0.7,0.7,0.2,1,0.3,0.6,0.8,0.1,1,0.3,0.2,0.4,0.4,1,0.5,1,0.6
60673014-d0dd-3588-8ceb-3f2dc66a7591,9,8,3,6,12,4,11,7,5,1,2,10,0.1,1,0.1,0.5,0.5,0.5,0,0.5,0.5,0,0.1,1,0.1,0.2,0.2,0.1,0,0.1,0,0,0.1,1,0.2,0.1,0.1,0.1,0,0,0,0,0.3,1,0.2,0.2,0.1
